baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	EhMyb10_1	EhMyb10_2	pEhEx_1	pEhEx_2	EhMyb10_1.1	EhMyb10_2.1	pEhEx_1.1	pEhEx_2.1	Certeza	DE
EHI_136610A	30.6502015880897	-0.413213511991957	0.634338118944515	-0.651408924753741	0.51478255101038	0.999463876637262	25	25	55	26	26.5328630957889	26.1800322368877	39.2962383545567	30.5916726651257	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_136960A	29.3903044252048	0.0604855731144463	0.644138964367982	0.0939014350324137	0.925187453885403	0.999463876637262	24	33	41	24	25.4715485719573	34.5576425526917	29.2935595006696	28.2384670755006	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_136990A	14.3100093673172	-0.785731991990547	0.9117177912767	-0.861814916313379	0.388789375303828	0.999463876637262	5	15	26	15	5.30657261915777	15.7080193421326	18.5764035857905	17.6490419221879	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_137000A	175.412947696782	-0.247114899224247	0.484318993818928	-0.510231691050786	0.609889152399252	0.999463876637262	190	114	289	148	201.649759527995	119.380947000208	206.483870626671	174.137213632254	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_137020A	15.4940957998926	-0.122043630884649	0.838597067426881	-0.145533100013244	0.884289983902056	0.999463876637262	18	10	19	16	19.103661428968	10.4720128947551	13.5750641588469	18.8256447170004	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_137050A	9.21987066348187	0.739481060545275	1.036553206418	0.713403861921079	0.47559588403684	0.999463876637262	7	15	11	5	7.42920166682088	15.7080193421326	7.85924767091135	5.88301397406263	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_137100A	7.9669002662523	0.328931255887533	1.12293618624509	0.292920701921115	0.769582764708849	0.999463876637262	5	12	13	4	5.30657261915777	12.5664154737061	9.28820179289523	4.70641117925011	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_137680A	8.95968326198866	0.352017188172014	1.0258100593196	0.343160202977052	0.73147794225566	0.999463876637262	7	12	9	8	7.42920166682088	12.5664154737061	6.43029354892747	9.41282235850021	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_137690A	45.1384384099256	0.468830421426126	0.65656071050946	0.714070174961179	0.475183787364748	0.999463876637262	43	57	74	19	45.6365245247568	59.6904735001039	52.8713025134036	22.355453101438	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_137700A	1062.21531243895	-0.218378784790377	0.397094638234924	-0.549941408831571	0.582359561186534	0.999463876637262	827	1037	1438	1069	877.707111208695	1085.9477371861	1027.41801370641	1257.78838765459	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_137710A	49.1501486542565	-0.404355245282954	0.580571310893916	-0.696478171924067	0.486129422538573	0.999463876637262	38	42	60	59	40.3299519055991	43.9824541579713	42.8686236595165	69.4195648939391	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_137750A	14.5051342449407	-0.688057392328854	0.883008610489435	-0.7792193463974	0.435850515613909	0.999463876637262	7	14	19	19	7.42920166682088	14.6608180526571	13.5750641588469	22.355453101438	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_137790A	20.4526297762575	0.151766550544682	0.732891370850893	0.207079188786846	0.835948014772509	0.999463876637262	18	23	31	14	19.103661428968	24.0856296579367	22.1487888907502	16.4724391273754	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_137820A	104.004611394414	-0.0651115529336611	0.670534466503871	-0.0971039613715147	0.922643835011521	0.999463876637262	149	43	125	105	158.135864050902	45.0296554474468	89.3096326239926	123.543293455315	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_137850A	55.2088085489321	-0.206607053762874	0.543370306300506	-0.380232506942718	0.703772831069936	0.999463876637262	53	44	72	57	56.2496697630724	46.0768567369223	51.4423483914197	67.066359304314	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_137870A	17551.3628896354	0.0732321606400914	0.362596448646924	0.201966017354463	0.839943290920564	0.999463876637262	17521	16614	24249	14352	18595.2917720527	17398.2022233461	17325.3542519936	16886.6033111494	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_137920A	19.149077158491	0.751297764584096	0.8791582469526	0.854564883157608	0.392792075411445	0.999463876637262	13	33	28	7	13.7970888098102	34.5576425526917	20.0053577077743	8.23621956368769	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_137940A	9.28899249283473	-0.455038494795522	1.02253881974601	-0.445008527801956	0.656313591357989	0.999463876637262	7	8	20	6	7.42920166682088	8.37761031580406	14.2895412198388	7.05961676887516	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_138000A	8.75582954194794	0.562128105010216	1.08489123446441	0.518142360406968	0.604358946874338	0.999463876637262	6	14	13	4	6.36788714298932	14.6608180526571	9.28820179289523	4.70641117925011	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_138020A	382.906532736619	0.00399009552630487	0.439166211673526	0.00908561592454904	0.99275082706318	0.999463876637262	355	372	419	396	376.766655960202	389.558879684889	299.365888555623	465.934706745761	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_138030A	217.326786947424	-0.0969190010333678	0.450121849477867	-0.215317254973941	0.829519977594406	0.999463876637262	238	160	324	185	252.59285667191	167.552206316081	231.490567761389	217.671517040317	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_138040A	10.8230769806174	-0.232335544170095	0.95793235674798	-0.242538570216832	0.808362874109889	0.999463876637262	11	8	21	7	11.6744597621471	8.37761031580406	15.0040182808308	8.23621956368769	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_138050A	15.5686719210988	0.919964106328573	1.03194553237302	0.891485138961803	0.372668960661393	0.999463876637262	6	33	20	6	6.36788714298932	34.5576425526917	14.2895412198388	7.05961676887516	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_138070A	41.7821580309926	0.479172723804129	0.776403822551113	0.617169454717083	0.537122960816808	0.999463876637262	28	65	74	14	29.7168066672835	68.068083815908	52.8713025134036	16.4724391273754	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_138080A	893.14917585107	0.296377733298127	0.387520416011744	0.764805468440519	0.444387390999625	0.999463876637262	893	975	1008	751	947.753869781578	1021.02125723862	720.192877479876	883.628698904208	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_138180A	8.18492652501256	0.0656478333538986	1.05676392931764	0.0621215690019701	0.950466020589487	0.999463876637262	7	9	14	5	7.42920166682088	9.42481160527956	10.0026788538872	5.88301397406263	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_138190A	40.6761679880596	0.080149241076309	0.606631455093071	0.132121802131102	0.894887951473602	0.999463876637262	39	40	42	42	41.3912664294306	41.8880515790203	30.0080365616615	49.4173173821261	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_138320A	31.2798253667216	-0.413728459195806	0.638215197035893	-0.648258551531385	0.516817737374133	0.999463876637262	28	23	57	26	29.7168066672835	24.0856296579367	40.7251924765406	30.5916726651257	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_138330A	11.9071795746342	0.825092697571606	0.901723736824832	0.915017165320433	0.360182618826563	0.999463876637262	14	15	14	6	14.8584033336418	15.7080193421326	10.0026788538872	7.05961676887516	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_138350A	289.298163969185	0.0112808512694959	0.403159514554847	0.0279811113522938	0.977677216205605	0.999463876637262	285	266	426	231	302.474639291993	278.555543000485	304.367227982567	271.795245601694	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_138370A	16.9569592124984	0.0939529932219855	0.828023598870286	0.113466564660923	0.909660669392171	0.999463876637262	14	19	15	19	14.8584033336418	19.8968245000346	10.7171559148791	22.355453101438	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_138380A	353.954078475725	-0.0405202283213804	0.441062811100483	-0.0918695190380696	0.926801709302609	0.999463876637262	387	274	437	345	410.728720722811	286.933153316289	312.226475653478	405.927964210322	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_138390A	8.09791469246499	-0.827989400982617	1.07390623914121	-0.771007161337241	0.440702686846911	0.999463876637262	5	6	11	11	5.30657261915777	6.28320773685304	7.85924767091135	12.9426307429378	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_138450A	13.9115730093428	-0.345340307121355	0.933573445569287	-0.369912307125198	0.711447831125104	0.999463876637262	12	11	11	20	12.7357742859786	11.5192141842306	7.85924767091135	23.5320558962505	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_138460A	165.843270655797	-0.0245868897044888	0.431865537828965	-0.0569318168522771	0.954599509224386	0.999463876637262	142	170	223	149	150.706662384081	178.024219210836	159.328384601203	175.313816427066	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_138480A	254.359389456083	0.344061943773764	0.488636504267955	0.704126566002711	0.481353957293263	0.999463876637262	216	324	238	237	229.243937147616	339.293217790064	170.045540516082	278.854862370569	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_138510A	10.604807559383	-0.614303677567547	0.98398632236498	-0.62430103305815	0.532429905614754	0.999463876637262	5	11	21	9	5.30657261915777	11.5192141842306	15.0040182808308	10.5894251533127	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_138750A	40.4493569721407	0.37176836065162	0.626921088956047	0.59300662746996	0.553176716910702	0.999463876637262	36	51	62	22	38.2073228579359	53.4072657632509	44.2975777815003	25.8852614858756	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_138760A	12.9854654583518	-0.43564464091592	0.876335786857623	-0.497120678453701	0.619103953307767	0.999463876637262	8	13	22	12	8.49051619065243	13.6136167631816	15.7184953418227	14.1192335377503	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_138790A	32.613769562072	0.231700722750982	0.78443395111292	0.295373144446712	0.767708846215646	0.999463876637262	14	53	38	28	14.8584033336418	55.5016683422019	27.1501283176938	32.9448782547507	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_138800A	32.1337638069436	-0.0314327176898166	0.764881418945405	-0.0410948898891478	0.967220248441766	0.999463876637262	46	14	40	31	48.8204680962515	14.6608180526571	28.5790824396776	36.4746866391883	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_138810A	12.4626442707578	-0.1993894909595	0.943981844485771	-0.211221743431004	0.832714244685409	0.999463876637262	6	16	16	13	6.36788714298932	16.7552206316081	11.4316329758711	15.2958363325628	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_138950A	33.7014491734904	-0.129659980570945	0.608529522631022	-0.21307097806915	0.83127160100948	0.999463876637262	29	32	46	32	30.7781211911151	33.5104412632162	32.8659448056293	37.6512894340009	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_138970A	15.8316028762617	0.0643015247525729	0.90347611022653	0.0711712507112673	0.943261461986129	0.999463876637262	16	15	33	6	16.9810323813049	15.7080193421326	23.5777430127341	7.05961676887516	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_138990A	28.2400720157545	0.0686662919979861	0.651759543022523	0.105355253686885	0.916093920779269	0.999463876637262	28	27	44	20	29.7168066672835	28.2744348158387	31.4369906836454	23.5320558962505	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_139000A	7.60966173575633	0.488472458259768	1.13283604885186	0.431194309851666	0.666327090967677	0.999463876637262	5	12	11	4	5.30657261915777	12.5664154737061	7.85924767091135	4.70641117925011	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_139020A	1902.39670599396	0.170702610667905	0.462770429036613	0.368871042653418	0.712223848255706	0.999463876637262	1441	2388	2991	1226	1529.35422884127	2500.71667926751	2137.0008894269	1442.51502644016	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_139070A	142.882967294568	-0.156813612360316	0.463893064341388	-0.338038277383932	0.735334342698425	0.999463876637262	151	105	206	131	160.258493098565	109.956135394928	147.18227456434	154.134966120441	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_139310A	20.5276129878554	-0.282329947809162	0.736700072365505	-0.383235944178227	0.701544829125578	0.999463876637262	20	15	27	22	21.2262904766311	15.7080193421326	19.2908806467824	25.8852614858756	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_139340A	7.305759575018	-0.413524610452913	1.14005889116757	-0.362722148528144	0.716812452798766	0.999463876637262	4	8	15	5	4.24525809532622	8.37761031580406	10.7171559148791	5.88301397406263	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_139370A	83.5565924643911	0.19710782371499	0.500251764935422	0.394017247975998	0.693568305152549	0.999463876637262	83	86	90	78	88.089105478019	90.0593108948936	64.3029354892747	91.7750179953771	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_139380A	343.52633378912	0.00833815732135709	0.428558146014586	0.0194563034185641	0.984477095258302	0.999463876637262	336	317	393	344	356.601680007402	331.962808763736	280.789484969833	404.751361415509	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_139410A	11.6522520113326	0.219448368984161	0.949876048710125	0.231028426584878	0.817292718111409	0.999463876637262	9	15	20	6	9.55183071448399	15.7080193421326	14.2895412198388	7.05961676887516	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_139430A	9.40446462192638	-0.453396629820262	1.01358752905167	-0.447318674337351	0.654644985524443	0.999463876637262	10	5	14	10	10.6131452383155	5.23600644737754	10.0026788538872	11.7660279481253	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_139450A	18.5781095394166	-0.0993050816911117	0.817142020310497	-0.121527322329328	0.903273374992024	0.999463876637262	24	10	29	15	25.4715485719573	10.4720128947551	20.7198347687663	17.6490419221879	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_139470A	32.2798541355222	0.177809275175905	0.613009060619062	0.2900597831235	0.771770502167097	0.999463876637262	32	33	42	26	33.9620647626097	34.5576425526917	30.0080365616615	30.5916726651257	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_139850A	167.782337213059	-0.453768427767437	0.492410406729168	-0.921524853184135	0.356776471713082	0.999463876637262	166	102	232	189	176.178210956038	106.814531526502	165.75867815013	222.377928219568	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_139960A	12.6958656878556	0.468188219205035	0.879513117303965	0.532326590693958	0.594499818602342	0.999463876637262	11	17	15	9	11.6744597621471	17.8024219210836	10.7171559148791	10.5894251533127	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_139970A	9.06415277937062	0.42443991249907	1.16038183846647	0.365776073382878	0.714532175167011	0.999463876637262	7	13	18	2	7.42920166682088	13.6136167631816	12.8605870978549	2.35320558962505	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_140000A	34.8995941865891	0.635318576236117	0.760033585405414	0.835908555142636	0.403206349174271	0.999463876637262	19	62	45	19	20.1649759527995	64.9264799474814	32.1514677446373	22.355453101438	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_140120A	45736.9578171187	-0.33289067559234	0.594921599822013	-0.559553856662682	0.575783786318282	0.999463876637262	53724	22869	43799	60078	57018.0614783264	23948.4462890154	31293.380794386	70687.942706747	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_140130A	29.0048934325848	-0.324495576103026	0.655700144395947	-0.49488410041752	0.620681934558082	0.999463876637262	20	29	49	25	21.2262904766311	30.3688373947897	35.0093759886051	29.4150698703132	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_140150A	11.8938311650043	-0.986445118496688	1.19749115695268	-0.823759835527263	0.410076033252048	0.999463876637262	4	11	5	24	4.24525809532622	11.5192141842306	3.5723853049597	28.2384670755006	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_140170A	16057.1208021912	0.14083249005903	0.44569731814164	0.315982359163028	0.752015898023237	0.999463876637262	19587	12311	18051	15002	20787.9675782887	12892.095074733	12897.0254279655	17651.3951277775	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_140180A	48.9461204107473	-0.216856212316988	0.545426476810651	-0.397590182246087	0.690932298630345	0.999463876637262	41	45	78	42	43.5138954770937	47.1240580263978	55.7292107573714	49.4173173821261	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_140190A	28.8055294282341	-0.0541076148569291	0.991528138083967	-0.0545699237154146	0.956481100439686	0.999463876637262	27	27	75	4	28.655492143452	28.2744348158387	53.5857795743956	4.70641117925011	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_140210A	8.15796054061716	0.652405994346032	1.07850614433266	0.604916344495856	0.545234582549009	0.999463876637262	12	7	11	4	12.7357742859786	7.33040902632855	7.85924767091135	4.70641117925011	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_140220A	13.6249000033823	0.100061328823704	0.923368048698756	0.108365595890733	0.913705690888247	0.999463876637262	9	18	25	7	9.55183071448399	18.8496232105591	17.8619265247985	8.23621956368769	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_140230A	14.6658188350482	-0.196974314711972	0.820495352592134	-0.240067556860237	0.810277884706032	0.999463876637262	12	14	24	12	12.7357742859786	14.6608180526571	17.1474494638066	14.1192335377503	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_140240A	338.819479856987	-0.448346866972143	0.559301259174734	-0.801619627378799	0.422773020507102	0.999463876637262	375	167	410	416	397.992946436833	174.88261534241	292.935595006696	489.466762642011	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_140270A	9.22231704808938	-0.403383221380196	1.00280683244572	-0.402254161348696	0.687496985835316	0.999463876637262	9	6	13	10	9.55183071448399	6.28320773685304	9.28820179289523	11.7660279481253	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_140290A	31.9322965199022	-0.135229568749656	0.644958747086945	-0.209671656304285	0.833923948786403	0.999463876637262	27	31	57	22	28.655492143452	32.4632399737407	40.7251924765406	25.8852614858756	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_140300A	10.026734614318	0.161012600045384	1.17620502500163	0.13689161041049	0.891116470329887	0.999463876637262	3	17	7	12	3.18394357149466	17.8024219210836	5.00133942694359	14.1192335377503	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_140310A	7.40574871135211	0.796550414480498	1.12882551351393	0.705645296765935	0.480408747646148	0.999463876637262	7	11	10	3	7.42920166682088	11.5192141842306	7.14477060991941	3.52980838443758	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_140320A	55.2690769821206	-0.46739233306456	0.525844430077294	-0.88884146399698	0.374088288230476	0.999463876637262	44	44	89	55	46.6978390485884	46.0768567369223	63.5884584282827	64.713153714689	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_140330A	57.052010363699	0.338588126991169	0.523157257965154	0.647201432907811	0.517501584064183	0.999463876637262	60	61	75	40	63.6788714298932	63.8792786580059	53.5857795743956	47.0641117925011	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_140340A	105.173133657941	-0.0962664745431733	0.461203232106273	-0.208728967712419	0.834659825225852	0.999463876637262	99	94	164	85	105.070137859324	98.4369212106977	117.174238002678	100.011237559065	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_140350A	1619.37049903775	0.0572417043827688	0.367280251397916	0.155852932916757	0.876148945933332	0.999463876637262	1568	1565	2238	1339	1664.14117336788	1638.87001802917	1598.99966249996	1575.47114225397	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_140360A	14.3183910709509	0.380985135014287	0.906019119311178	0.420504520151782	0.674116928000464	0.999463876637262	10	21	23	7	10.6131452383155	21.9912270789856	16.4329724028146	8.23621956368769	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_140500A	17.5062100898181	-0.282740433798636	0.772101547590234	-0.366195916432342	0.714218889102759	0.999463876637262	17	13	29	15	18.0423469051364	13.6136167631816	20.7198347687663	17.6490419221879	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_140510A	40.095750726543	-0.238856717659341	0.608456185608657	-0.392561902251689	0.69464308270414	0.999463876637262	27	43	67	33	28.655492143452	45.0296554474468	47.86996308646	38.8278922288134	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_140520A	157.530234282752	0.399550377394824	0.437523022093998	0.913209950604576	0.36113213155406	0.999463876637262	154	186	178	123	163.442436670059	194.779439842444	127.176916856565	144.722143761941	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_140560A	10.5087790499982	0.865502191637593	1.04612424265284	0.82734168308994	0.408043424240406	0.999463876637262	7	19	14	4	7.42920166682088	19.8968245000346	10.0026788538872	4.70641117925011	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_140590A	455.711702227593	0.127551587221896	0.44833725260699	0.284499194479624	0.776027851255463	0.999463876637262	391	512	479	450	414.973978818138	536.16706021146	342.23451221514	529.471257665637	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_140640A	26.2894033719109	-1.89365976191468	2.49460262194152	-0.759102770621185	0.44779108190554	0.999463876637262	21	0	32	51	22.2876050004626	0	22.8632659517421	60.0067425354389	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_140670A	24.96081478988	0.0471575371013412	0.676784040649179	0.0696788550984553	0.944449272055212	0.999463876637262	26	22	31	23	27.5941776196204	23.0384283684612	22.1487888907502	27.0618642806881	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_140680A	12.8489480314732	0.071233310760556	0.884173414570571	0.0805648638453498	0.935788009927893	0.999463876637262	9	16	17	11	9.55183071448399	16.7552206316081	12.146110036863	12.9426307429378	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_140700A	18.6305531410789	-0.100760451067118	0.814284548398336	-0.123741081990699	0.901520282885439	0.999463876637262	24	10	26	17	25.4715485719573	10.4720128947551	18.5764035857905	20.002247511813	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_140710A	13.1134972052873	-0.228580517917955	0.863282171537649	-0.264780769781004	0.791178351811179	0.999463876637262	12	11	23	10	12.7357742859786	11.5192141842306	16.4329724028146	11.7660279481253	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_140720A	115.962074505474	0.108473828084887	0.61459173863805	0.176497374216691	0.859903211373353	0.999463876637262	90	138	86	138	95.5183071448399	144.51377794762	61.4450272453069	162.371185684129	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_140750A	53.4201195421234	0.338781123454253	0.547434139837537	0.618852751044708	0.536013367370626	0.999463876637262	65	48	63	42	68.985444049051	50.2656618948243	45.0120548424923	49.4173173821261	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_140980A	16.1458468002929	0.105061127340597	0.843416297048167	0.124566157552677	0.900867022023896	0.999463876637262	16	16	30	8	16.9810323813049	16.7552206316081	21.4343118297582	9.41282235850021	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_141000A	38.2677553129094	-0.288531626119512	0.67111341612751	-0.429929754324404	0.667246740577777	0.999463876637262	32	33	36	50	33.9620647626097	34.5576425526917	25.7211741957099	58.8301397406263	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_141040A	21.8176032983532	0.317165893835058	0.714669097364173	0.443794050987825	0.657191489874761	0.999463876637262	19	27	28	16	20.1649759527995	28.2744348158387	20.0053577077743	18.8256447170004	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_141060A	18.4623942478508	-0.427104755819699	0.776659617674241	-0.549925277560706	0.58237062583258	0.999463876637262	17	13	36	14	18.0423469051364	13.6136167631816	25.7211741957099	16.4724391273754	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_141070A	33.6495512011399	0.222375943162106	0.627440455314517	0.354417604536889	0.723025943196664	0.999463876637262	34	35	52	21	36.0846938102728	36.6520451316427	37.1528071715809	24.7086586910631	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_141090A	7.69039111049423	0.448870899405081	1.12653941708284	0.398451126164254	0.690297677759126	0.999463876637262	10	7	13	3	10.6131452383155	7.33040902632855	9.28820179289523	3.52980838443758	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_141330A	140.631806803513	-0.420724032361768	0.470382634966186	-0.894429345573126	0.371092217176148	0.999463876637262	102	126	186	161	108.254081430819	131.947362473914	132.892733344501	189.433049964817	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_141350A	24.6738393170818	0.0591538668427255	0.696551223494392	0.0849239292782633	0.932321867693124	0.999463876637262	22	26	41	16	23.3489195242942	27.2272335263632	29.2935595006696	18.8256447170004	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_141370A	34.7717950065768	0.039143178985632	0.605391357945208	0.0646576441369926	0.948446587298883	0.999463876637262	33	34	53	26	35.0233792864413	35.6048438421672	37.8672842325729	30.5916726651257	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_141410A	19.2566539088973	0.511068213289668	0.741375976017886	0.68935092290789	0.490602459509389	0.999463876637262	19	24	23	13	20.1649759527995	25.1328309474122	16.4329724028146	15.2958363325628	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_141560A	12.4680879670602	0.0334194044688387	0.905726839572406	0.0368978846697488	0.970566426389445	0.999463876637262	8	16	18	10	8.49051619065243	16.7552206316081	12.8605870978549	11.7660279481253	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_141820A	11.0753149968372	0.816555335048401	0.960475262651322	0.850157590518635	0.395237476548866	0.999463876637262	10	17	14	5	10.6131452383155	17.8024219210836	10.0026788538872	5.88301397406263	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_141830A	544.258574933717	-0.13853135951999	0.410902343781745	-0.337139375368401	0.736011835918526	0.999463876637262	567	415	811	477	601.765335012491	434.588535132335	579.440896464464	561.239533125575	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_141850A	18.5912054519302	-0.0322246650801997	0.761295279944464	-0.0423287335796308	0.966236639723551	0.999463876637262	19	16	31	13	20.1649759527995	16.7552206316081	22.1487888907502	15.2958363325628	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_141860A	40.0219686948984	0.108838265537496	0.592727907712223	0.183622643916977	0.854309497888209	0.999463876637262	41	38	63	27	43.5138954770937	39.7936490000693	45.0120548424923	31.7682754599382	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_141870A	28.091947043491	-0.0793087509795598	0.655037740233079	-0.121075086377985	0.903631562175183	0.999463876637262	24	28	46	21	25.4715485719573	29.3216361053142	32.8659448056293	24.7086586910631	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_141900A	10.5549401938508	0.162196697007219	0.956953232571958	0.169492814786037	0.865409023569025	0.999463876637262	10	11	10	11	10.6131452383155	11.5192141842306	7.14477060991941	12.9426307429378	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_141910A	46.1391508607422	-0.514178460571547	0.631137923291473	-0.814684780610289	0.415252767251479	0.999463876637262	49	23	81	43	52.0044116677462	24.0856296579367	57.8726419403472	50.5939201769386	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_141920A	10.3747673120907	0.459037693833791	1.01691201240908	0.451403551371491	0.651698724215527	0.999463876637262	7	16	16	5	7.42920166682088	16.7552206316081	11.4316329758711	5.88301397406263	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_141930A	299.226236441778	0.0577973698676092	0.396920065638347	0.145614633451843	0.884225615298141	0.999463876637262	286	293	401	255	303.535953815824	306.829977816324	286.505301457768	300.033712677194	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_141990A	42.32208107724	0.276331866559295	0.567370421899055	0.487039605685436	0.626230264152962	0.999463876637262	46	42	56	31	48.8204680962515	43.9824541579713	40.0107154155487	36.4746866391883	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_142040A	32.4414221590828	-0.26070608158029	0.618738317634132	-0.421351117508208	0.673498708412946	0.999463876637262	25	31	48	31	26.5328630957889	32.4632399737407	34.2948989276132	36.4746866391883	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_142050A	19.090232490292	0.395132355140272	0.747265135795613	0.52877129711073	0.5969641112822	0.999463876637262	22	19	20	16	23.3489195242942	19.8968245000346	14.2895412198388	18.8256447170004	0.05	DOWN_pEhEx_UP_EhMyb10
