baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	EhMyb10_1	EhMyb10_2	EhMyb10_3	pEhEx_1	pEhEx_2	pEhEx_3	EhMyb10_1.1	EhMyb10_2.1	EhMyb10_3.1	pEhEx_1.1	pEhEx_2.1	pEhEx_3.1	Certeza	DE
EHI_164500A	1762.38083638994	0.0654427779066741	0.61099481294871	0.107108565440747	0.914702852022123	0.983695869372528	1410	514	1445	2019	1391	3309	1264.08403642863	462.553462064899	4531.31371654861	1193.50865563658	1306.17085577153	1816.65429188937	1.63	DOWN_pEhEx_UP_EhMyb10
EHI_098450A	21.1725489047016	-0.0567108547890733	0.541065715069281	-0.104813247651095	0.916523997848287	0.983962720507673	23	29	5	46	20	34	20.6198105233039	26.0973743188367	15.6792862164312	27.192371549917	18.780314245457	18.6661365742637	1.6	UP_pEhEx_DOWN_EhMyb10
EHI_117920A	1494.0600044307	-0.0380125422341277	0.359769988226059	-0.105657902210128	0.915853782488846	0.983962720507673	1913	1920	326	2351	2000	2243	1715.03032743827	1727.82616179885	1022.28946131131	1389.76664160554	1878.0314245457	1231.41600988451	1.6	UP_pEhEx_DOWN_EhMyb10
EHI_153290A	208.846909006016	0.0448329814419328	0.428393010694589	0.104653858309316	0.916650476557482	0.983962720507673	175	131	127	266	186	452	156.889862677312	117.8881391644	398.253869897352	157.242844179955	174.65692248275	248.149815634329	1.6	DOWN_pEhEx_UP_EhMyb10
EHI_157010A	690.763290188792	0.195871453672482	1.8692957404222	0.104783555344882	0.916547559141725	0.983962720507673	1039	2358	0	787	466	343	931.477527552727	2121.98650495921	0	465.226008908363	437.581321919147	188.308377793307	1.6	DOWN_pEhEx_UP_EhMyb10
EHI_000720A	117.423162725035	0.0403229955192138	0.38941315665747	0.103548107786923	0.917527970172348	0.984037507988118	149	123	36	218	107	215	133.580511650969	110.688863490239	112.890860758304	128.868195606129	100.474681213195	118.035863631373	1.6	DOWN_pEhEx_UP_EhMyb10
EHI_014190A	54.2893700368222	0.0536154766446173	0.517144692907137	0.103675968022058	0.917426498601019	0.984037507988118	70	30	25	74	54	115	62.7559450709248	26.997283778107	78.3964310821558	43.7442498846492	50.7068484627338	63.1354619423625	1.6	DOWN_pEhEx_UP_EhMyb10
EHI_120880A	33.0160259847164	-0.0651550326570365	0.629325236872969	-0.103531574517467	0.917541091291479	0.984037507988118	12	14	29	19	27	86	10.7581620121585	12.5987324297832	90.9398600553008	11.2316317271396	25.3534242313669	47.2143454525493	1.6	UP_pEhEx_DOWN_EhMyb10
EHI_109120A	82.761392083655	0.0531476537029957	0.516480957593714	0.10290341380757	0.918039628260287	0.984278623501488	125	156	0	196	136	1	112.064187626651	140.385875646156	0	115.863148343125	127.706136869107	0.549004016890108	1.57	DOWN_pEhEx_UP_EhMyb10
EHI_004580A	184.977054132662	0.0744555010132606	0.750922943268219	0.099151985807239	0.921017596700251	0.984832308860635	11	9	278	25	24	333	9.86164851114533	8.09918513343209	871.768313633573	14.778462798868	22.5363770945484	182.818337624406	1.52	DOWN_pEhEx_UP_EhMyb10
EHI_032470A	22.5783491406897	-0.0710333643815278	0.717981036607599	-0.0989348753793757	0.921189978184602	0.984832308860635	36	29	1	40	53	1	32.2744860364756	26.0973743188367	3.13585724328623	23.6455404781887	49.7678327504609	0.549004016890108	1.52	UP_pEhEx_DOWN_EhMyb10
EHI_035530A	348.65915690264	-0.0377810872102975	0.373444367048961	-0.101169251818824	0.919416104948435	0.984832308860635	618	478	21	802	524	138	554.045343626165	430.156721531171	65.8530021090109	474.093086587684	492.044233230972	75.7625543308349	1.52	UP_pEhEx_DOWN_EhMyb10
EHI_044880A	185.24661153486	-0.0373369951737324	0.378505754465517	-0.0986431374774091	0.921421618270488	0.984832308860635	204	211	55	315	165	410	182.888754206695	189.880895906019	172.472148380743	186.208631265736	154.93759252502	225.091646924944	1.52	UP_pEhEx_DOWN_EhMyb10
EHI_072110A	66.2372273472195	0.0464951184531398	0.465450830092616	0.0998926534170927	0.920429548902296	0.984832308860635	108	114	4	147	81	41	96.8234581094269	102.589678356806	12.5434289731449	86.8973612573436	76.0602726941007	22.5091646924944	1.52	DOWN_pEhEx_UP_EhMyb10
EHI_104620A	26.280612607146	0.0587531859853189	0.583975448831824	0.100609000092124	0.919860851921784	0.984832308860635	25	47	5	45	23	53	22.4128375253303	42.2957445857009	15.6792862164312	26.6012330379623	21.5973613822755	29.0972128951757	1.52	DOWN_pEhEx_UP_EhMyb10
EHI_108760A	115.696797246599	-0.049500265504847	0.49670351919122	-0.0996575695405743	0.920616187381698	0.984832308860635	167	172	16	181	126	208	149.717754669206	154.78442699448	50.1737158925797	106.996070663804	118.315979746379	114.192835513143	1.52	UP_pEhEx_DOWN_EhMyb10
EHI_111770A	51.0596980947587	0.0656397991167143	0.644981524591485	0.101770045519194	0.918939202383967	0.984832308860635	50	45	20	124	73	30	44.8256750506606	40.4959256671604	62.7171448657247	73.3011754823851	68.5481469959179	16.4701205067032	1.52	DOWN_pEhEx_UP_EhMyb10
EHI_132640.mRNA	660.458206824079	-0.0523997616291284	0.528317818312699	-0.0991822721339945	0.920993550236796	0.984832308860635	904	1465	25	1069	1013	314	810.448204915943	1318.36735783089	78.3964310821558	631.927069279594	951.222916532395	172.387261303494	1.52	UP_pEhEx_DOWN_EhMyb10
EHI_170090A	21.5777326649022	0.0522271530460042	0.527704504358256	0.0989704514831039	0.921161731191829	0.984832308860635	22	27	7	36	28	29	19.7232970222907	24.2975554002963	21.9510007030036	21.2809864303699	26.2924399436397	15.9211164898131	1.52	DOWN_pEhEx_UP_EhMyb10
EHI_195050A	31.9551010788381	0.0517017069391013	0.52511425426594	0.0984580146493554	0.921568609375983	0.984832308860635	43	43	5	82	46	13	38.5500805435681	38.69610674862	15.6792862164312	48.4733579802869	43.194722764551	7.13705221957141	1.52	DOWN_pEhEx_UP_EhMyb10
EHI_006170A	385.816538836751	-0.0772385945122963	0.823942944415529	-0.0937426493373107	0.92531359015434	0.984942537885435	184	54	436	250	335	495	164.958484186431	48.5951108005925	1367.2337580728	147.78462798868	314.570263611404	271.756988360604	1.51	UP_pEhEx_DOWN_EhMyb10
EHI_021780A	45.2808409750426	-0.0446645488816868	0.467494991847182	-0.0955401654790072	0.923885788714398	0.984942537885435	66	72	4	110	56	32	59.169891066872	64.7934810674567	12.5434289731449	65.025236315019	52.5848798872795	17.5681285404835	1.51	UP_pEhEx_DOWN_EhMyb10
EHI_031220A	94.8883160424815	-0.0517287664077061	0.539802032606585	-0.0958291434323048	0.923656270758329	0.984942537885435	181	157	3	199	115	56	162.268943683391	141.285785105426	9.4075717298587	117.636563878989	107.986806911378	30.7442249458461	1.51	UP_pEhEx_DOWN_EhMyb10
EHI_050570A	1022.3978363583	0.035551153887078	0.364081529176504	0.097646134280663	0.922213289663483	0.984942537885435	1108	787	452	1335	977	2384	993.336959122639	708.228744445673	1417.40747396538	789.169913459549	917.418350890572	1308.82557626602	1.51	DOWN_pEhEx_UP_EhMyb10
EHI_056700A	163.30753930776	-0.0541478412026063	0.581264708709916	-0.0931552189410989	0.925780249736588	0.984942537885435	333	285	2	370	183	51	298.538995837399	256.474195892016	6.27171448657247	218.721249423246	171.839875345931	27.9992048613955	1.51	UP_pEhEx_DOWN_EhMyb10
EHI_086690A	755.314432184346	-0.0567255169363102	0.603933668358428	-0.0939267338588651	0.925167357163165	0.984942537885435	1315	1510	31	1103	972	605	1178.91525383237	1358.86328349805	97.2115745418732	652.025778686054	912.723272329208	332.147430218516	1.51	UP_pEhEx_DOWN_EhMyb10
EHI_093820A	91.1567967225101	0.0440607084325208	0.453725507741071	0.0971087313382106	0.92264004703056	0.984942537885435	111	77	35	110	116	172	99.5129986124665	69.2930283638079	109.755003515018	65.025236315019	108.92582262365	94.4286909050986	1.51	DOWN_pEhEx_UP_EhMyb10
EHI_099740A	41.1302446282996	0.0499316385990439	0.5259723060463	0.0949320677629909	0.924368785142948	0.984942537885435	78	64	1	97	55	13	69.9280530790305	57.5942053932949	3.13585724328623	57.3404356596077	51.6458641750066	7.13705221957141	1.51	DOWN_pEhEx_UP_EhMyb10
EHI_103800A	174.959295172437	-0.0446806494044337	0.478954415052937	-0.0932878954659919	0.925674848165774	0.984942537885435	160	93	102	211	181	379	143.442160162114	83.6915797121316	319.857438815196	124.730226022446	169.961843921385	208.072522401351	1.51	UP_pEhEx_DOWN_EhMyb10
EHI_152190A	27.1066001445883	0.0668099956486514	0.707608439804172	0.0944166178503196	0.924778215637703	0.984942537885435	14	13	24	40	21	36	12.551189014185	11.698822970513	75.2605738388696	23.6455404781887	19.7193299577298	19.7641446080439	1.51	DOWN_pEhEx_UP_EhMyb10
EHI_152230A	3644.70271552525	-0.0445099443899748	0.472883142335634	-0.0941246164330031	0.925010166100233	0.984942537885435	6191	3628	700	5233	4182	6990	5550.31508477279	3264.8715182324	2195.10007030036	3093.42783305904	3926.96370872505	3837.53807806186	1.51	UP_pEhEx_DOWN_EhMyb10
EHI_153520A	229.992754055718	0.0597371251582687	0.621309643499188	0.0961471076190479	0.923403738110373	0.984942537885435	44	73	267	162	81	484	39.4465940445813	65.6933905267269	837.273883957424	95.7644389366644	76.0602726941007	265.717944174812	1.51	DOWN_pEhEx_UP_EhMyb10
EHI_169850A	52.7136904058757	-0.044175618801814	0.462670737650093	-0.0954796039753501	0.923933889909173	0.984942537885435	90	65	6	103	78	44	80.686215091189	58.4941148525651	18.8151434597174	60.887266731336	73.2432255572821	24.1561767431648	1.51	UP_pEhEx_DOWN_EhMyb10
EHI_192100A	322.682497392975	0.0491581868652407	0.509638201101894	0.0964570292394787	0.923157600436964	0.984942537885435	635	417	36	539	345	430	569.286073143389	375.262244515687	112.890860758304	318.623657943593	323.960420734133	236.071727262747	1.51	DOWN_pEhEx_UP_EhMyb10
EHI_194990A	47.7098163373092	-0.0432896848087392	0.447553522876142	-0.0967251570952763	0.922944661026918	0.984942537885435	69	66	7	96	58	58	61.8594315699116	59.3940243118353	21.9510007030036	56.749297147653	54.4629113118252	31.8422329796263	1.51	UP_pEhEx_DOWN_EhMyb10
EHI_192140A	29.1341965226462	0.0483159509206659	0.526765478198871	0.09172193873803	0.926918966272848	0.985862349221284	52	40	2	70	41	11	46.618702052687	35.9963783708093	6.27171448657247	41.3796958368303	38.4996442031868	6.03904418579119	1.41	DOWN_pEhEx_UP_EhMyb10
EHI_001140A	19.592927723193	0.0711138120467659	0.778464799760371	0.0913513521339132	0.927213415424917	0.985883927222946	19	19	6	57	30	5	17.033756519251	17.0982797261344	18.8151434597174	33.6948951814189	28.1704713681854	2.74502008445054	1.41	DOWN_pEhEx_UP_EhMyb10
EHI_049350A	140.298993666306	0.052349536286592	0.58020913263031	0.0902252883357273	0.928108189093152	0.986252082736104	30	30	164	69	48	342	26.8954050303963	26.997283778107	514.280587898942	40.7885573248756	45.0727541890967	187.759373776417	1.37	DOWN_pEhEx_UP_EhMyb10
EHI_093710A	20.3914704798204	0.051386345420616	0.568752296043695	0.0903492535820343	0.928009681463294	0.986252082736104	9	12	14	13	12	74	8.0686215091189	10.7989135112428	43.9020014060073	7.68480065541134	11.2681885472742	40.626297249868	1.37	DOWN_pEhEx_UP_EhMyb10
EHI_010300A	35.7551488907736	0.0446579442782686	0.527788274936404	0.0846133694115308	0.932568769933841	0.986709309571533	56	62	1	79	59	6	50.2047560567399	55.7943864747544	3.13585724328623	46.6999424444227	55.401927024098	3.29402410134065	1.33	DOWN_pEhEx_UP_EhMyb10
EHI_010700A	27.0169143048847	0.0492570903008341	0.568352328334188	0.0866664705064271	0.930936628763215	0.986709309571533	26	27	11	54	36	26	23.3093510263435	24.2975554002963	34.4944296761486	31.9214796455548	33.8045656418225	14.2741044391428	1.33	DOWN_pEhEx_UP_EhMyb10
EHI_014160A	52.7529105006142	-0.0471262057174088	0.552670480337329	-0.0852699888885776	0.93204675001116	0.986709309571533	54	96	8	127	43	75	48.4117290547134	86.3913080899423	25.0868579462899	75.0745910182492	40.3776756277325	41.1753012667581	1.33	UP_pEhEx_DOWN_EhMyb10
EHI_025890A	266.251199038174	-0.0293278322333774	0.35387836827933	-0.0828754590905873	0.933950567706898	0.986709309571533	335	366	52	489	365	315	300.332022839426	329.366862092905	163.064576650884	289.066732345857	342.74073497959	172.936265320384	1.33	UP_pEhEx_DOWN_EhMyb10
EHI_027710A	78.6104963228135	0.0354728246273105	0.437345073538049	0.0811094642963307	0.935354899069227	0.986709309571533	138	102	9	180	92	64	123.718863139823	91.7907648455637	28.2227151895761	106.404932151849	86.389445529102	35.1362570809669	1.33	DOWN_pEhEx_UP_EhMyb10
EHI_031330A	107.879797780015	0.0368391746044486	0.446380213297208	0.0825286908044923	0.934226304184759	0.986709309571533	135	140	26	207	84	214	121.029322636784	125.987324297833	81.5322883254421	122.365671974627	78.8773198309192	117.486859614483	1.33	DOWN_pEhEx_UP_EhMyb10
EHI_044720A	25.5707021167467	0.04366255925679	0.544591845956413	0.0801748310794293	0.936098207596717	0.986709309571533	28	37	6	47	20	54	25.1023780283699	33.2966499929986	18.8151434597174	27.7835100618718	18.780314245457	29.6462169120658	1.33	DOWN_pEhEx_UP_EhMyb10
EHI_052200A	213.349498569796	0.0375304459602856	0.439220572934916	0.0854478325309386	0.931905367321515	0.986709309571533	250	376	34	356	257	290	224.128375253303	338.365956685607	106.619146271732	210.44531025588	241.327038054122	159.211164898131	1.33	DOWN_pEhEx_UP_EhMyb10
EHI_054740A	5857.46878373654	0.0333669274139128	0.408654798818177	0.081650643796205	0.934924527781826	0.986709309571533	6804	4476	2489	7396	6791	11772	6099.87786089389	4027.99473969356	7805.14867853943	4372.0604344171	6376.85570204491	6462.87528683036	1.33	DOWN_pEhEx_UP_EhMyb10
EHI_054800A	1126.8081213301	-0.0437379709027976	0.545886798367106	-0.0801227855914993	0.936139600723015	0.986709309571533	2077	2230	28	2041	1436	454	1862.05854160444	2006.79809417262	87.8040028120145	1206.51370289958	1348.42656282381	249.247823668109	1.33	UP_pEhEx_DOWN_EhMyb10
EHI_058540A	44.6581489733867	-0.0416807847590142	0.492452566753542	-0.0846391867419675	0.932548244314442	0.986709309571533	79	50	6	99	51	49	70.8245665800437	44.9954729635116	18.8151434597174	58.5227126835171	47.8898013259153	26.9011968276153	1.33	UP_pEhEx_DOWN_EhMyb10
EHI_079840A	53.2988603338962	-0.0348413390346329	0.431369257048511	-0.0807691750520706	0.935625522697551	0.986709309571533	69	51	16	96	64	82	61.8594315699116	45.8953824227818	50.1737158925797	56.749297147653	60.0970055854623	45.0183293849889	1.33	UP_pEhEx_DOWN_EhMyb10
EHI_094800A	28.6626514528444	-0.0407277155013727	0.510659321318293	-0.0797551592639729	0.936431988384634	0.986709309571533	35	22	11	49	33	48	31.3779725354624	19.7980081039451	34.4944296761486	28.9657870857812	30.987518505004	26.3521928107252	1.33	UP_pEhEx_DOWN_EhMyb10
EHI_107340A	25.7341687530778	0.0500810503717225	0.590784126865554	0.0847704738403027	0.93244386748527	0.986709309571533	37	47	1	48	47	6	33.1709995374888	42.2957445857009	3.13585724328623	28.3746485738265	44.1337384768239	3.29402410134065	1.33	DOWN_pEhEx_UP_EhMyb10
EHI_109870A	37.032462368339	-0.0496684949001813	0.566524754109978	-0.0876722412213242	0.930137182941866	0.986709309571533	22	23	26	54	33	68	19.7232970222907	20.6979175632153	81.5322883254421	31.9214796455548	30.987518505004	37.3322731485274	1.33	UP_pEhEx_DOWN_EhMyb10
EHI_119910A	198.733595367258	-0.0354632384883852	0.41155832362035	-0.0861681964695213	0.931332712188871	0.986709309571533	195	155	92	339	204	360	174.820132697576	139.485966186886	288.498866382333	200.395955552649	191.559205303661	197.641446080439	1.33	UP_pEhEx_DOWN_EhMyb10
EHI_135080A	65553.7787789885	0.0728580186665886	0.88074467477281	0.0827232008929063	0.9340716364526	0.986709309571533	27061	8622	83675	47527	45516	51138	24260.5518509185	7759.01935782794	262392.854831976	28095.0400576719	42740.2391598109	28074.9674157264	1.33	DOWN_pEhEx_UP_EhMyb10
EHI_139030A	74.7176141684871	0.0443307855293244	0.516258109540052	0.0858694221168166	0.931570219318174	0.986709309571533	53	51	49	104	74	128	47.5152155537002	45.8953824227818	153.657004921025	61.4784052432907	69.4871627081908	70.2725141619339	1.33	DOWN_pEhEx_UP_EhMyb10
EHI_151930A	395.502662180908	-0.0453571845854808	0.565545633468604	-0.0802007510999531	0.936077592796609	0.986709309571533	566	839	21	936	345	305	507.426641573478	755.024036327725	65.8530021090109	553.305647189616	323.960420734133	167.446225151483	1.33	UP_pEhEx_DOWN_EhMyb10
EHI_153800A	56.351418176532	-0.051467489664598	0.615117126356152	-0.0836710399684083	0.93331798313897	0.986709309571533	19	20	56	47	36	120	17.033756519251	17.9981891854046	175.608005624029	27.7835100618718	33.8045656418225	65.880482026813	1.33	UP_pEhEx_DOWN_EhMyb10
EHI_159640A	60.4296772778337	0.044119239157189	0.508102094368636	0.086831445188218	0.930805492367026	0.986709309571533	60	121	8	130	71	57	53.7908100607927	108.889044571698	25.0868579462899	76.8480065541134	66.6701155713722	31.2932289627362	1.33	DOWN_pEhEx_UP_EhMyb10
EHI_166410A	28.7333686931847	-0.0696373700331986	0.827984855455052	-0.0841046422218999	0.932973233764608	0.986709309571533	9	5	34	33	9	46	8.0686215091189	4.49954729635116	106.619146271732	19.5075708945057	8.45114141045563	25.254184776945	1.33	UP_pEhEx_DOWN_EhMyb10
EHI_166470A	120.332017387018	0.0323339797543684	0.383582745333903	0.08429466692049	0.932822152493507	0.986709309571533	85	87	71	135	94	322	76.203647586123	78.2921229565102	222.645864273323	79.803699113887	88.2674769536477	176.779293438615	1.33	DOWN_pEhEx_UP_EhMyb10
EHI_167130A	224.954944315956	-0.0355625398888912	0.438872870754592	-0.0810315293076683	0.935416878181834	0.986709309571533	431	328	11	471	314	110	386.397318936694	295.170302640636	34.4944296761486	278.426239130672	294.850933653674	60.3904418579119	1.33	UP_pEhEx_DOWN_EhMyb10
EHI_170420A	2471.5967748565	0.0284504445348488	0.343125617668016	0.0829155360891049	0.933918700566981	0.986709309571533	1486	1540	1600	2670	1385	7678	1332.21906250563	1385.86056727616	5017.37158925797	1578.3398269191	1300.53676149789	4215.25284168225	1.33	DOWN_pEhEx_UP_EhMyb10
EHI_177300A	66.2765255735667	-0.0351973015555141	0.441761273166761	-0.0796749368798279	0.936495793539389	0.986709309571533	104	99	5	173	85	32	93.237404105374	89.091036467753	15.6792862164312	102.266962568166	79.8163355431921	17.5681285404835	1.33	UP_pEhEx_DOWN_EhMyb10
EHI_182030A	65.454842106496	0.0399249674394278	0.478176221796376	0.0834942550874669	0.933458545219865	0.986709309571533	94	51	22	124	55	125	84.2722690952419	45.8953824227818	68.9888593522971	73.3011754823851	51.6458641750066	68.6255021112635	1.33	DOWN_pEhEx_UP_EhMyb10
EHI_185440A	33.1893803505258	0.0396992121680101	0.474624604031184	0.0836433927588839	0.933339965364227	0.986709309571533	29	39	13	58	32	60	25.9988915293831	35.0964689115391	40.766144162721	34.2860336933737	30.0485027927311	32.9402410134065	1.33	DOWN_pEhEx_UP_EhMyb10
EHI_187220A	31.3564300738001	0.0479372921596233	0.580520083892834	0.0825764577138605	0.934188321351146	0.986709309571533	12	31	20	39	24	75	10.7581620121585	27.8971932373772	62.7171448657247	23.054401966234	22.5363770945484	41.1753012667581	1.33	DOWN_pEhEx_UP_EhMyb10
EHI_148540A	166.918768689839	0.0302805217823242	0.385262029591697	0.0785972129524825	0.937353004424249	0.987323199739191	221	248	29	284	230	192	198.12948372392	223.177545899018	90.9398600553008	167.88333739514	215.973613822755	105.408771242901	1.27	DOWN_pEhEx_UP_EhMyb10
EHI_049940A	27.8687905768927	0.051520103666195	0.665111567090599	0.0774608444889323	0.938256939218577	0.987418081035107	37	36	3	77	48	3	33.1709995374888	32.3967405337284	9.4075717298587	45.5176654205133	45.0727541890967	1.64701205067032	1.26	DOWN_pEhEx_UP_EhMyb10
EHI_124480A	985.410671059868	-0.0339778820325821	0.435390155593252	-0.0780400787571429	0.937796171952192	0.987418081035107	1350	1219	206	1407	1032	2110	1210.29322636784	1096.98963085041	645.986592116964	831.731886320289	969.064215065579	1158.39847563813	1.26	UP_pEhEx_DOWN_EhMyb10
EHI_182720A	98.7798111617413	0.0378836063192401	0.489146471467511	0.0774483892433768	0.938266847301714	0.987418081035107	142	156	14	165	99	165	127.304917143876	140.385875646156	43.9020014060073	97.5378544725285	92.962555515012	90.5856627868679	1.26	DOWN_pEhEx_UP_EhMyb10
EHI_076020A	2354.03493612803	-0.0743943620415398	0.967009137764416	-0.0769324292152283	0.938677299204379	0.98756102046195	316	135	3795	789	696	1273	283.298266320175	121.487777001481	11900.5782382713	466.408285932273	653.554935741902	698.882113501108	1.24	UP_pEhEx_DOWN_EhMyb10
EHI_021560A	458.971767169586	-0.0433727121053747	0.569076165623361	-0.0762160053880743	0.939247249268347	0.98787163157911	689	751	51	644	469	873	617.697802198103	675.832003911944	159.928719407598	380.693201698839	440.398369055966	479.280506745065	1.21	UP_pEhEx_DOWN_EhMyb10
EHI_039200A	35.2970516985595	-0.0389737047510437	0.520396856346195	-0.0748922755311887	0.94030042253127	0.988690151877908	27	42	14	76	31	58	24.2058645273567	37.7961972893497	43.9020014060073	44.9265269085586	29.1094870804583	31.8422329796263	1.13	UP_pEhEx_DOWN_EhMyb10
EHI_004800A	67.8088434406758	0.0349473865486537	0.478715963584229	0.0730023421132577	0.941804253748951	0.989027558138668	101	108	8	165	63	68	90.5478636023344	97.1902216011851	25.0868579462899	97.5378544725285	59.1579898731894	37.3322731485274	1.1	DOWN_pEhEx_UP_EhMyb10
EHI_045460A	83.7923835662114	-0.0428402916193798	0.594311927938171	-0.0720838495838446	0.942535178952048	0.989027558138668	163	59	16	124	83	186	146.131700665153	53.0946580969437	50.1737158925797	73.3011754823851	77.9383041186464	102.11474714156	1.1	UP_pEhEx_DOWN_EhMyb10
EHI_055700A	384.757662211271	-0.0532227419043768	0.721912949915858	-0.073724597834933	0.9412295258051	0.989027558138668	57	64	514	128	158	663	51.1012695577531	57.5942053932949	1611.83062304912	75.6657295302039	148.36448253911	363.989663198142	1.1	UP_pEhEx_DOWN_EhMyb10
EHI_152880A	132.209667203624	-0.0434413165016409	0.596561277025524	-0.072819537865818	0.941949723262762	0.989027558138668	177	284	7	345	104	101	158.682889679338	255.574286432746	21.9510007030036	203.942786624378	97.6576340763762	55.4494057059009	1.1	UP_pEhEx_DOWN_EhMyb10
EHI_153750A	81.0736647230899	0.0472440561037476	0.65135126379876	0.0725323780416338	0.942178239367009	0.989027558138668	28	23	89	58	49	148	25.1023780283699	20.6979175632153	279.091294652475	34.2860336933737	46.0117699013696	81.252594499736	1.1	DOWN_pEhEx_UP_EhMyb10
EHI_163690A	2385.8548830109	0.0451365382593944	0.614543718809964	0.0734472371579995	0.941450229254509	0.989027558138668	2418	4111	400	2860	1760	7013	2167.76964544995	3699.52778705992	1254.34289731449	1690.65614419049	1652.66765360021	3850.16517045033	1.1	DOWN_pEhEx_UP_EhMyb10
EHI_201080A	54.8545980701848	0.0400997287478043	0.556403251251756	0.0720695442695398	0.942546563331817	0.989027558138668	51	46	26	108	69	58	45.7221885516738	41.3958351264307	81.5322883254421	63.8429592911096	64.7920841468265	31.8422329796263	1.1	DOWN_pEhEx_UP_EhMyb10
EHI_167290A	53.165137821963	0.0540119870767174	0.753755109627777	0.0716572085373854	0.942874711214711	0.989083273491277	25	30	46	81	55	47	22.4128375253303	26.997283778107	144.249433191167	47.8822194683322	51.6458641750066	25.8031887938351	1.09	DOWN_pEhEx_UP_EhMyb10
EHI_164890A	225.332586569499	0.0468384672302202	0.662931624346079	0.070653541798405	0.943673496654484	0.989553661601774	197	259	72	390	58	786	176.613159699603	233.07654995099	225.781721516609	230.54401966234	54.4629113118252	431.517157275625	1.04	DOWN_pEhEx_UP_EhMyb10
EHI_175060A	37.2715388290188	0.0330348051500083	0.470927587167466	0.0701483753557653	0.944075563538789	0.989553661601774	55	46	7	66	55	37	49.3082425557266	41.3958351264307	21.9510007030036	39.0151417890114	51.6458641750066	20.313148624934	1.04	DOWN_pEhEx_UP_EhMyb10
EHI_178960A	8144.90468804403	0.0355887900284466	0.508001067256667	0.0700565261026616	0.944148668786343	0.989553661601774	11726	5499	2952	8458	10570	16805	10512.5173128809	4948.60211652701	9257.05058218096	4999.84953411301	9925.396078724	9226.01250383827	1.04	DOWN_pEhEx_UP_EhMyb10
EHI_160960A	205.253083056482	-0.0315389066428792	0.452784234211015	-0.0696554876691683	0.944467871375416	0.98959978597494	297	326	25	306	302	235	266.264509800924	293.370483722096	78.3964310821558	180.888384658144	283.5827451064	129.015943969175	1.04	UP_pEhEx_DOWN_EhMyb10
EHI_004750A	193.659454915969	-0.02799273972396	0.404999810593166	-0.0691179081860845	0.944895766445865	0.989759736714049	347	247	11	473	301	58	311.090184851584	222.277636439747	34.4944296761486	279.608516154582	282.643729394127	31.8422329796263	1.02	UP_pEhEx_DOWN_EhMyb10
EHI_122740A	109.006328475558	-0.0499314478131448	0.732069859902553	-0.068205851036937	0.945621769366443	0.989947858902776	264	48	6	216	229	23	236.679564267488	43.1956540449711	18.8151434597174	127.685918582219	215.034598110482	12.6270923884725	1.01	UP_pEhEx_DOWN_EhMyb10
EHI_167320A	21752.4263196075	-0.0344448574634167	0.505052069790686	-0.068200606479431	0.945625944196617	0.989947858902776	22528	17955	8720	16134	26966	58208	20196.6561508256	16157.874341197	27344.675161456	9537.42875187743	25321.4976971496	31956.4258151394	1.01	UP_pEhEx_DOWN_EhMyb10
EHI_008150A	21.7765590092068	-0.0343211974036211	0.512487303093793	-0.0669698491971025	0.946605706151152	0.990677724047482	24	27	6	42	24	34	21.5163240243171	24.2975554002963	18.8151434597174	24.8278175020982	22.5363770945484	18.6661365742637	0.93	UP_pEhEx_DOWN_EhMyb10
EHI_118180A	36.2346551126022	0.0333160979294329	0.499996290671289	0.0666326901839673	0.946874120564849	0.990677724047482	50	63	3	91	45	19	44.8256750506606	56.6942959340246	9.4075717298587	53.7936045878794	42.2557070522782	10.4310763209121	0.93	DOWN_pEhEx_UP_EhMyb10
EHI_007990A	48.2323356855765	0.0297530386358476	0.490552765524872	0.0606520658466028	0.951636307265646	0.990931467229655	85	62	6	92	54	61	76.203647586123	55.7943864747544	18.8151434597174	54.3847430998341	50.7068484627338	33.4892450302966	0.91	DOWN_pEhEx_UP_EhMyb10
EHI_009510A	48.6646110325024	-0.0319029554372089	0.511133406092064	-0.0624161032266059	0.950231471442303	0.990931467229655	58	49	13	65	36	151	51.9977830587663	44.0955635042414	40.766144162721	38.4240032770567	33.8045656418225	82.8996065504064	0.91	UP_pEhEx_DOWN_EhMyb10
EHI_038280A	40.7784826516412	-0.030241034840993	0.493669621820285	-0.0612576377081632	0.951154027620502	0.990931467229655	59	46	7	99	61	23	52.8942965597795	41.3958351264307	21.9510007030036	58.5227126835171	57.2799584486437	12.6270923884725	0.91	UP_pEhEx_DOWN_EhMyb10
EHI_040320A	146.014491227599	-0.0315695737679628	0.489763858903318	-0.0644587655746049	0.948604939102661	0.990931467229655	281	126	24	265	197	171	251.920293784712	113.388591868049	75.2605738388696	156.651705668	184.986095317751	93.8796868882085	0.91	UP_pEhEx_DOWN_EhMyb10
EHI_048410A	69.7214310593647	0.0470463871078641	0.762089078758231	0.0617334487780914	0.950775102486269	0.990931467229655	99	166	1	226	34	21	88.754836600308	149.384970238859	3.13585724328623	133.597303701766	31.9265342172768	11.5290843546923	0.91	DOWN_pEhEx_UP_EhMyb10
